Acc/test,Acc/train,Acc/val,epoch,loss/train,loss/val,step
0.21653543412685394,,,0,,,0
,,,0,1.6285008192062378,,4
,,,0,1.6156307458877563,,9
,,,0,1.6046876907348633,,14
,,,0,1.6068015098571777,,19
,,,0,1.6128320693969727,,24
,,,0,1.6228803396224976,,29
,,,0,1.626275658607483,,34
,,,0,1.6117441654205322,,39
,,,0,1.6058518886566162,,44
,,,0,1.612766146659851,,49
,,,0,1.5934791564941406,,54
,,,0,1.6068764925003052,,59
,,,0,1.6124894618988037,,64
,,,0,1.6131844520568848,,69
,,,0,1.594781756401062,,74
,,,0,1.6062099933624268,,79
,,,0,1.6067776679992676,,84
,,,0,1.610183596611023,,89
,,,0,1.5957732200622559,,94
,,,0,1.6032947301864624,,99
,,,0,1.6175376176834106,,104
,,,0,1.6118619441986084,,109
,,,0,1.60081148147583,,114
,,,0,1.6016358137130737,,119
,,,0,1.583963394165039,,124
,,,0,1.5890504121780396,,129
,,,0,1.5953359603881836,,134
,,,0,1.591668725013733,,139
,,,0,1.6094387769699097,,144
,,,0,1.588013768196106,,149
,,,0,1.5635700225830078,,154
,,,0,1.5973529815673828,,159
,,,0,1.6060577630996704,,164
,,,0,1.5907968282699585,,169
,,,0,1.6071655750274658,,174
,,,0,1.6020638942718506,,179
,,,0,1.5981107950210571,,184
,,,0,1.5569984912872314,,189
,,,0,1.5869909524917603,,194
,,,0,1.5564604997634888,,199
,,,0,1.5937421321868896,,204
,,,0,1.5646402835845947,,209
,,,0,1.5972462892532349,,214
,,,0,1.5909548997879028,,219
,,,0,1.59135103225708,,224
,,,0,1.5962350368499756,,229
,,,0,1.5975615978240967,,234
,,,0,1.6057324409484863,,239
,,,0,1.630815029144287,,244
,,,0,1.5756367444992065,,249
,,,0,1.5805665254592896,,254
,,,0,1.578577995300293,,259
,,,0,1.588757872581482,,264
,,,0,1.5932798385620117,,269
,,,0,1.5490201711654663,,274
,,,0,1.5353033542633057,,279
,,,0,1.624967098236084,,284
,,,0,1.60624098777771,,289
,,,0,1.5684232711791992,,294
,,,0,1.6149369478225708,,299
,,,0,1.6317719221115112,,304
,,,0,1.6011898517608643,,309
,,,0,1.5480647087097168,,314
,,,0,1.592758297920227,,319
,,,0,1.5859819650650024,,324
,,,0,1.601996898651123,,329
,,,0,1.5736783742904663,,334
,,,0,1.5707887411117554,,339
,,,0,1.5640515089035034,,344
,,,0,1.5743223428726196,,349
,,,0,1.5484035015106201,,354
,,,0,1.5874677896499634,,359
,,,0,1.5506539344787598,,364
,,,0,1.5599877834320068,,369
,,,0,1.5732048749923706,,374
,,,0,1.560352087020874,,379
,,,0,1.5847183465957642,,384
,,,0,1.5713834762573242,,389
